region,timepoint,strata_level,focal_cell_type,neighbor_cell_type,log2_enrichment,enrichment_score,range_min,range_max,mouse_values,n_focal_cells,n_rois,n_mice,n_mice_effective,n_clipped_extremes,below_min_support,insufficient_support
pooled,pooled,pooled,activated_myeloid_cd44,activated_myeloid_cd44,1.7392868113228075,3.3387008005807908,1.683621754314549,1.7949518683310661,"[1.683621754314549, 1.7949518683310661]",200,24,2,2,0,False,False
pooled,pooled,pooled,activated_myeloid_cd44,endothelial,-0.6520994524818251,0.6363535989586314,-0.9618961466270137,-0.3423027583366364,"[-0.3423027583366364, -0.9618961466270137]",200,24,2,2,0,False,False
pooled,pooled,pooled,activated_myeloid_cd44,fibroblast,-0.10382309236303022,0.9305637592547014,-0.17066723853167962,-0.03697894619438082,"[-0.03697894619438082, -0.17066723853167962]",200,24,2,2,0,False,False
pooled,pooled,pooled,activated_myeloid_cd44,immune_cells,0.1640957004596389,1.1204635371217966,0.042362175438650236,0.28582922548062756,"[0.28582922548062756, 0.042362175438650236]",200,24,2,2,0,False,False
pooled,pooled,pooled,activated_myeloid_cd44,m2_macrophage,0.36301014820315847,1.2861065301272907,0.34682862564091166,0.3791916707654053,"[0.3791916707654053, 0.34682862564091166]",200,24,2,2,0,False,False
pooled,pooled,pooled,activated_myeloid_cd44,myeloid,0.5288714450829887,1.4428001168533733,0.17902270637588322,0.8787201837900941,"[0.8787201837900941, 0.17902270637588322]",185,23,2,2,0,False,False
pooled,pooled,pooled,activated_myeloid_cd44,neutrophil,-0.033200547550815,0.9772499104655114,-0.2162279224101428,0.1498268273085128,"[-0.2162279224101428, 0.1498268273085128]",200,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_endothelial_cd140b,0.6066541453952154,1.522723656228396,0.5233268067820227,0.6899814840084083,"[0.5233268067820227, 0.6899814840084083]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_endothelial_cd44,0.05354265321733255,1.0378102235902147,-0.057454385523625036,0.16453969195829013,"[-0.057454385523625036, 0.16453969195829013]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_fibroblast_cd140b,0.09846227676809297,1.0706317015307862,0.053477393995155074,0.14344715954103085,"[0.053477393995155074, 0.14344715954103085]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_fibroblast_cd44,-0.44034263507416893,0.7369595625169582,-0.759324865048059,-0.12136040510027893,"[-0.759324865048059, -0.12136040510027893]",1271,20,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_immune,0.07278087917662962,1.0517420253582628,0.070089679399646,0.07547207895361326,"[0.070089679399646, 0.07547207895361326]",748,15,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_m2_cd140b,-0.04902581730146743,0.9665887996202509,-0.10388069725925639,0.0058290626563215365,"[0.0058290626563215365, -0.10388069725925639]",1319,21,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_m2_cd44,-0.7525193338452427,0.5935661257325744,-1.0231388472561551,-0.48189982043433033,"[-0.48189982043433033, -1.0231388472561551]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_myeloid_cd140b,-0.33231968612501506,0.7942583812485192,-0.7135528210898708,0.04891344883984069,"[0.04891344883984069, -0.7135528210898708]",1127,18,2,2,0,False,False
pooled,pooled,pooled,endothelial,activated_myeloid_cd44,-0.5448098491482654,0.6854817447620591,-0.6577024713868173,-0.4319172269097135,"[-0.4319172269097135, -0.6577024713868173]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,endothelial,0.6221585788882849,1.5391763948378652,0.4859185787449854,0.7583985790315843,"[0.4859185787449854, 0.7583985790315843]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,fibroblast,0.03223074235292387,1.0225920692825514,-0.06877014633137309,0.13323163103722083,"[-0.06877014633137309, 0.13323163103722083]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,immune_cells,0.008216018173096045,1.0057111566578691,-0.021245055115203335,0.037677091461395425,"[-0.021245055115203335, 0.037677091461395425]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,m2_macrophage,-0.17211669971906152,0.8875395412201501,-0.3227391662874273,-0.021494233150695694,"[-0.021494233150695694, -0.3227391662874273]",1421,24,2,2,0,False,False
pooled,pooled,pooled,endothelial,myeloid,-0.18467371026896562,0.879848045844664,-0.3061557920672219,-0.06319162847070936,"[-0.06319162847070936, -0.3061557920672219]",1391,23,2,2,0,False,False
pooled,pooled,pooled,endothelial,neutrophil,-0.47479816737109903,0.7195674502472086,-0.5673673556425528,-0.3822289790996453,"[-0.3822289790996453, -0.5673673556425528]",1421,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_endothelial_cd140b,-0.21063318041695367,0.8641578802174029,-0.2614451435651081,-0.15982121726879925,"[-0.2614451435651081, -0.15982121726879925]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_endothelial_cd44,-0.2700314536629922,0.8293014651720222,-0.3623328857443748,-0.1777300215816096,"[-0.3623328857443748, -0.1777300215816096]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_fibroblast_cd140b,0.546715529655353,1.46075631848273,0.5448018040132874,0.5486292552974186,"[0.5486292552974186, 0.5448018040132874]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_fibroblast_cd44,0.45968030354317946,1.3752370363858852,0.3183839326697316,0.6009766744166274,"[0.6009766744166274, 0.3183839326697316]",395,20,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_immune,0.5325370975090065,1.4464706974583783,0.3867400473604232,0.6783341476575898,"[0.6783341476575898, 0.3867400473604232]",320,15,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_m2_cd140b,-0.12791150125108505,0.9151553044652619,-0.5404549325769418,0.28463193007477167,"[0.28463193007477167, -0.5404549325769418]",385,21,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_m2_cd44,-0.8360748080581178,0.5601655600822633,-0.8947965255952665,-0.7773530905209692,"[-0.8947965255952665, -0.7773530905209692]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_myeloid_cd140b,0.9949649107188675,1.993032050468382,0.7767369473287451,1.21319287410899,"[0.7767369473287451, 1.21319287410899]",347,18,2,2,0,False,False
pooled,pooled,pooled,fibroblast,activated_myeloid_cd44,-0.4667061226247404,0.7236148284624117,-0.5479620116222602,-0.3854502336272206,"[-0.5479620116222602, -0.3854502336272206]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,endothelial,-0.010310284965531302,0.9928789308735908,-0.050831570985493894,0.03021100105443129,"[-0.050831570985493894, 0.03021100105443129]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,fibroblast,0.6808528456863113,1.6030871362164336,0.6356941632746443,0.7260115280979783,"[0.6356941632746443, 0.7260115280979783]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,immune_cells,-0.08272680149767077,0.9442712158123169,-0.1368479409078238,-0.028605662087517757,"[-0.1368479409078238, -0.028605662087517757]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,m2_macrophage,-0.4470616310247828,0.7335353352461472,-0.4922525335208453,-0.40187072852872024,"[-0.4922525335208453, -0.40187072852872024]",452,24,2,2,0,False,False
pooled,pooled,pooled,fibroblast,myeloid,0.08677568098372876,1.061994048351279,-0.01480830125413226,0.18835966322158978,"[-0.01480830125413226, 0.18835966322158978]",434,23,2,2,0,False,False
pooled,pooled,pooled,fibroblast,neutrophil,-0.23443531172778098,0.8500176412105395,-0.2920112848021526,-0.17685933865340933,"[-0.17685933865340933, -0.2920112848021526]",452,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_endothelial_cd140b,0.0068551095138034805,1.0047629065836972,-0.03855818361574951,0.05226840264335647,"[-0.03855818361574951, 0.05226840264335647]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_endothelial_cd44,-0.18548220455073702,0.8793551122667863,-0.47069425791300423,0.09972984881153019,"[-0.47069425791300423, 0.09972984881153019]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_fibroblast_cd140b,-0.06692159240017784,0.9546728972988986,-0.158054693548888,0.0242115087485323,"[0.0242115087485323, -0.158054693548888]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_fibroblast_cd44,-0.04956824187663824,0.9662254498110163,-0.09015467544390321,-0.008981808309373267,"[-0.09015467544390321, -0.008981808309373267]",448,20,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_immune,0.6530442587156428,1.572482823860523,0.15684964568676543,1.14923887174452,"[0.15684964568676543, 1.14923887174452]",395,15,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_m2_cd140b,0.39123046656287785,1.3115115078366408,0.3044649556817463,0.47799597744400946,"[0.3044649556817463, 0.47799597744400946]",504,21,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_m2_cd44,0.029390201705431784,1.020580655527294,-0.04444564240846748,0.10322604581933105,"[0.10322604581933105, -0.04444564240846748]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_myeloid_cd140b,0.34955801426709326,1.2741702112483226,0.220283325187578,0.4788327033466085,"[0.4788327033466085, 0.220283325187578]",396,18,2,2,0,False,False
pooled,pooled,pooled,immune_cells,activated_myeloid_cd44,0.16814416761144,1.1236121792827216,0.12015503314831537,0.2161333020745646,"[0.2161333020745646, 0.12015503314831537]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,endothelial,-0.011460889768972134,0.9920873874099017,-0.020003149686562503,-0.0029186298513817674,"[-0.020003149686562503, -0.0029186298513817674]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,fibroblast,-0.04950611700851068,0.9662670579952769,-0.07060924189470827,-0.028402992122313096,"[-0.028402992122313096, -0.07060924189470827]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,immune_cells,0.4438164081723383,1.3601977478527505,0.30860072715169806,0.5790320891929785,"[0.30860072715169806, 0.5790320891929785]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,m2_macrophage,0.3825368295903211,1.3036321431436306,0.35460332649512033,0.4104703326855219,"[0.4104703326855219, 0.35460332649512033]",574,24,2,2,0,False,False
pooled,pooled,pooled,immune_cells,myeloid,0.23210518295437316,1.1745476011491423,0.08333132170499653,0.3808790442037498,"[0.3808790442037498, 0.08333132170499653]",546,23,2,2,0,False,False
pooled,pooled,pooled,immune_cells,neutrophil,-0.32196053785918305,0.7999820099987209,-0.4498803999055528,-0.19404067581281334,"[-0.19404067581281334, -0.4498803999055528]",574,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_endothelial_cd140b,-0.3673384632093821,0.7752113167008663,-0.49334015763496164,-0.24133676878380259,"[-0.24133676878380259, -0.49334015763496164]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_endothelial_cd44,-0.40332561254034444,0.7561133265598633,-0.45938867264861155,-0.3472625524320773,"[-0.45938867264861155, -0.3472625524320773]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_fibroblast_cd140b,-0.22506281140189147,0.8555577759855907,-0.44105261714180716,-0.009073005661975801,"[-0.009073005661975801, -0.44105261714180716]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_fibroblast_cd44,0.31715018182658605,1.2458671012294782,0.15257493493724794,0.4817254287159242,"[0.4817254287159242, 0.15257493493724794]",293,20,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_immune,0.9158960946387412,1.8867406106155118,0.7602209464665093,1.0715712428109732,"[1.0715712428109732, 0.7602209464665093]",168,15,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_m2_cd140b,1.3405222955496006,2.532429831721384,1.142126792778432,1.5389177983207691,"[1.142126792778432, 1.5389177983207691]",281,21,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_m2_cd44,0.6137506798800382,1.530232299052652,0.47431382919378695,0.7531875305662894,"[0.47431382919378695, 0.7531875305662894]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_myeloid_cd140b,0.23641047745445204,1.178057924476862,-0.512080753559572,0.9849017084684761,"[0.9849017084684761, -0.512080753559572]",248,18,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,activated_myeloid_cd44,0.306606951035743,1.2367954792562663,0.3021550647513924,0.31105883732009354,"[0.3021550647513924, 0.31105883732009354]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,endothelial,-0.2434447986847129,0.8447259060102634,-0.37741191064601165,-0.10947768672341411,"[-0.10947768672341411, -0.37741191064601165]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,fibroblast,-0.41365319319790594,0.7507199912633716,-0.47680051759704045,-0.3505058687987715,"[-0.47680051759704045, -0.3505058687987715]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,immune_cells,0.3187819847491593,1.2472770733307914,0.2981981590395223,0.3393658104587964,"[0.3393658104587964, 0.2981981590395223]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,m2_macrophage,0.5374791964151545,1.4514342269451943,0.4875315399989327,0.5874268528313763,"[0.5874268528313763, 0.4875315399989327]",317,24,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,myeloid,0.23179802816501888,1.1742975624998457,0.13059401528389816,0.3330020410461396,"[0.13059401528389816, 0.3330020410461396]",309,23,2,2,0,False,False
pooled,pooled,pooled,m2_macrophage,neutrophil,-0.08711177805516268,0.9414055228923678,-0.1106160947719797,-0.06360746133834567,"[-0.1106160947719797, -0.06360746133834567]",317,24,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_endothelial_cd140b,-0.15042427544368844,0.9009854570423422,-0.28607410409718237,-0.014774446790194528,"[-0.014774446790194528, -0.28607410409718237]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_endothelial_cd44,-0.3238256663171183,0.7989484546692753,-0.6412025895950543,-0.006448743039182355,"[-0.006448743039182355, -0.6412025895950543]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_fibroblast_cd140b,-0.16908214093921797,0.8894083529553752,-0.254872304005218,-0.08329197787321799,"[-0.08329197787321799, -0.254872304005218]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_fibroblast_cd44,0.6984126659696652,1.622718404314831,0.35116580334852193,1.0456595285908086,"[1.0456595285908086, 0.35116580334852193]",203,19,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_immune,0.44774459118455506,1.3639063531153441,0.3213716305088068,0.5741175518603033,"[0.3213716305088068, 0.5741175518603033]",146,14,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_m2_cd140b,1.2891909852763788,2.4439097089146316,1.193213106616167,1.3851688639365904,"[1.3851688639365904, 1.193213106616167]",205,20,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_m2_cd44,0.3321500136649556,1.258888067830639,0.30728244828750245,0.3570175790424088,"[0.3570175790424088, 0.30728244828750245]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_myeloid_cd140b,1.6540325946382932,3.147120883140666,1.5965342850739943,1.7115309042025921,"[1.7115309042025921, 1.5965342850739943]",175,17,2,2,0,False,False
pooled,pooled,pooled,myeloid,activated_myeloid_cd44,0.7638324238151044,1.697995250867985,0.5992795373568651,0.9283853102733437,"[0.9283853102733437, 0.5992795373568651]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,endothelial,-0.13682671885113773,0.9095174867853852,-0.23232945724389423,-0.04132398045838125,"[-0.04132398045838125, -0.23232945724389423]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,fibroblast,0.11901246729573281,1.085991241060635,0.08534364582722274,0.1526812887642429,"[0.08534364582722274, 0.1526812887642429]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,immune_cells,0.22081517333298945,1.165391887788126,0.10325174965977263,0.33837859700620626,"[0.33837859700620626, 0.10325174965977263]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,m2_macrophage,0.3172149745648962,1.2459230555035783,0.2592745229486171,0.37515542618117537,"[0.37515542618117537, 0.2592745229486171]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,myeloid,0.410630850170973,1.3292669382682967,0.33656726265522763,0.48469443768671844,"[0.48469443768671844, 0.33656726265522763]",240,23,2,2,0,False,False
pooled,pooled,pooled,myeloid,neutrophil,-0.24231111294307417,0.845389961859982,-0.30218827556627137,-0.18243395031987694,"[-0.30218827556627137, -0.18243395031987694]",240,23,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_endothelial_cd140b,-0.5638119403041544,0.6765122952174254,-0.6194739213661831,-0.5081499592421258,"[-0.5081499592421258, -0.6194739213661831]",3300,24,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_endothelial_cd44,-0.09641024473391752,0.9353574817756096,-0.1312594567642881,-0.061561032703546924,"[-0.1312594567642881, -0.061561032703546924]",3300,24,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_fibroblast_cd140b,-0.39564047322483203,0.7601518382152701,-0.42055243100462397,-0.3707285154450401,"[-0.3707285154450401, -0.42055243100462397]",3300,24,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_fibroblast_cd44,-0.024954870771507154,0.9828513428313486,-0.2024688791508733,0.152559137607859,"[0.152559137607859, -0.2024688791508733]",2846,20,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_immune,-0.26933192742049084,0.8297036699252157,-0.31159390963735645,-0.22706994520362517,"[-0.31159390963735645, -0.22706994520362517]",1988,15,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_m2_cd140b,-0.2745866439494126,0.826687143799379,-0.3072902441919746,-0.24188304370685065,"[-0.24188304370685065, -0.3072902441919746]",2951,21,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_m2_cd44,-0.0041481971216134235,0.9971288186087688,-0.01535005980919889,0.007053665565972043,"[0.007053665565972043, -0.01535005980919889]",3300,24,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_myeloid_cd140b,-0.6291517531390728,0.6465564528647229,-0.7943169014421737,-0.4639866048359718,"[-0.4639866048359718, -0.7943169014421737]",2489,18,2,2,0,False,False
pooled,pooled,pooled,neutrophil,activated_myeloid_cd44,0.00618372263540283,1.0042954289318602,-0.1905394709281706,0.20290691619897627,"[-0.1905394709281706, 0.20290691619897627]",3300,24,2,2,0,False,False
pooled,pooled,pooled,neutrophil,endothelial,-0.5803762306820274,0.668789345599527,-0.7320682425170394,-0.4286842188470153,"[-0.4286842188470153, -0.7320682425170394]",3300,24,2,2,0,False,False
pooled,pooled,pooled,neutrophil,fibroblast,-0.3610258140969989,0.7786107592791907,-0.534642633288341,-0.18740899490565674,"[-0.18740899490565674, -0.534642633288341]",3300,24,2,2,0,False,False
