k,scale_um,region,timepoint,category,enrichment_score,log2_enrichment,n_focal_cells,n_rois,n_mice_effective,below_min_support,insufficient_support,mouse_values
10,20.0,Cortex,D7,immune+stromal,2.405919171831601,1.266588175200404,189,3,2,False,False,"[1.6093400571788954, 0.9238362932219127]"
10,20.0,Cortex,D7,none,1.6552419383809758,0.727042103916022,210,3,2,False,False,"[0.591013365564501, 0.863070842267543]"
10,20.0,Cortex,D7,stromal,,,21,3,0,False,True,[]
10,20.0,Cortex,Sham,endothelial,1.2520522182485756,0.324294732747589,240,3,2,False,False,"[0.36998880227191633, 0.2786006632232617]"
10,20.0,Cortex,Sham,endothelial+immune,1.0709196631877629,0.09885025798940245,128,3,2,False,False,"[0.21597187410216856, -0.018271358123363654]"
10,20.0,Cortex,Sham,endothelial+immune+stromal,1.1549725912023803,0.20785861527285382,452,3,2,False,False,"[0.2793368471787949, 0.13638038336691272]"
10,20.0,Cortex,Sham,endothelial+stromal,1.4165705616130624,0.502402466420437,95,3,2,False,False,"[0.6265365219235728, 0.37826841091730123]"
10,20.0,Cortex,Sham,immune,1.0931690587030147,0.1285165311945337,102,3,2,False,False,"[0.02173680782198159, 0.23529625456708586]"
10,20.0,Cortex,Sham,immune+stromal,1.416420519046464,0.5022496486664849,123,3,2,False,False,"[0.22041415459821287, 0.7840851427347569]"
10,20.0,Cortex,Sham,none,1.0774691231276876,0.10764652680965899,494,3,2,False,False,"[0.08911822226298158, 0.1261748313563364]"
10,20.0,Cortex,Sham,stromal,1.5197236102147313,0.6038089668069946,76,3,2,False,False,"[0.3825610098229262, 0.825056923791063]"
10,20.0,Medulla,D1,endothelial,1.114929080114136,0.15695194420684827,140,3,2,False,False,"[-0.07782110709956577, 0.3917249955132623]"
10,20.0,Medulla,D1,endothelial+immune,1.1936928916644822,0.25543171376974627,84,3,2,False,False,"[-0.32674511118513816, 0.8376085387246307]"
10,20.0,Medulla,D1,endothelial+immune+stromal,1.2548974272436717,0.3275694460449228,551,3,2,False,False,"[0.4845367990749498, 0.17060209301489576]"
10,20.0,Medulla,D1,endothelial+stromal,1.3342341115508218,0.416011831394943,192,3,2,False,False,"[0.505543905245068, 0.326479757544818]"
10,20.0,Medulla,D1,immune,1.305124108938358,0.38418700437087727,113,3,2,False,False,"[0.2943910020895032, 0.4739830066522514]"
10,20.0,Medulla,D1,immune+stromal,1.997315791866958,0.9980624526327447,145,3,2,False,False,"[0.8782544669882071, 1.1178704382772824]"
10,20.0,Medulla,D1,none,1.2258109127352648,0.2937364535001125,431,3,2,False,False,"[0.6268583715747252, -0.03938546457450021]"
10,20.0,Medulla,D1,stromal,1.3517997559522574,0.4348814589495968,117,3,2,False,False,"[0.9094316027549412, -0.039668684855747635]"
10,20.0,Medulla,D3,endothelial,1.35730782154555,0.44074794423202857,164,3,2,False,False,"[0.4053319826227831, 0.47616390584127405]"
10,20.0,Medulla,D3,endothelial+immune,1.4142175780241315,0.50000409651821,161,3,2,False,False,"[0.8771514452508864, 0.12285674778553367]"
10,20.0,Medulla,D3,endothelial+immune+stromal,1.035954106621755,0.050960092198447056,565,3,2,False,False,"[0.02766040239762665, 0.07425978199926746]"
10,20.0,Medulla,D3,endothelial+stromal,1.7083354897426148,0.7725913249929351,137,3,2,False,False,"[0.9790981594704036, 0.5660844905154667]"
10,20.0,Medulla,D3,immune,2.181860803442535,1.1255590647280447,89,3,2,False,False,"[0.9356163037281602, 1.3155018257279294]"
10,20.0,Medulla,D3,immune+stromal,0.7030065053488194,-0.5083900553889014,131,3,2,False,False,"[0.6155804401590924, -1.6323605509368952]"
10,20.0,Medulla,D3,none,1.175613813950503,0.23341421646731067,330,3,2,False,False,"[0.27215676915662335, 0.194671663777998]"
10,20.0,Medulla,D3,stromal,1.515128064250065,0.599439740793977,90,3,2,False,False,"[0.7723463434712806, 0.4265331381166733]"
10,20.0,Medulla,D7,endothelial,1.8214808764615478,0.8651118484548822,223,3,2,False,False,"[0.4002730601442795, 1.329950636765485]"
10,20.0,Medulla,D7,endothelial+immune,1.9821318643260024,0.9870529431909254,244,3,2,False,False,"[0.8846046806551534, 1.0895012057266975]"
10,20.0,Medulla,D7,endothelial+immune+stromal,1.2697520095171702,0.34454675717436967,667,3,2,False,False,"[0.2913375102247818, 0.3977560041239575]"
10,20.0,Medulla,D7,endothelial+stromal,2.0243252416401334,1.0174411016947318,134,3,2,False,False,"[0.7381401378121949, 1.2967420655772686]"
10,20.0,Medulla,D7,immune,2.0252220238763483,1.018080078459918,100,3,2,False,False,"[0.5862424313455977, 1.4499177255742384]"
10,20.0,Medulla,D7,immune+stromal,1.99002646167269,0.9927876146232686,183,3,2,False,False,"[0.9516494434433317, 1.0339257858032054]"
10,20.0,Medulla,D7,none,1.509062196332059,0.5936522680850533,220,3,2,False,False,"[0.36227759019039596, 0.8250269459797106]"
10,20.0,Medulla,D7,stromal,3.537308554944364,1.822652068988661,54,3,2,False,False,"[1.7247333438767638, 1.920570794100558]"
10,20.0,Medulla,Sham,endothelial,1.0530069572594951,0.07451496833952106,202,3,2,False,False,"[-0.25484013008621564, 0.4038700667652578]"
10,20.0,Medulla,Sham,endothelial+immune,1.4614857097875806,0.5474357227331668,118,3,2,False,False,"[0.9087509376340465, 0.18612050783228717]"
10,20.0,Medulla,Sham,endothelial+immune+stromal,1.2699223998163138,0.34474034202056536,411,3,2,False,False,"[0.4228670109843062, 0.2666136730568245]"
10,20.0,Medulla,Sham,endothelial+stromal,1.61092329402677,0.6878878000892832,162,3,2,False,False,"[0.9027307409482228, 0.47304485923034356]"
10,20.0,Medulla,Sham,immune,1.6831860459996995,0.7511946495179951,113,3,2,False,False,"[0.7861316509700906, 0.7162576480658994]"
10,20.0,Medulla,Sham,immune+stromal,1.4236154035746262,0.5095594480618392,131,3,2,False,False,"[0.7073775395556792, 0.3117413565679991]"
10,20.0,Medulla,Sham,none,1.2783122394251638,0.3542402707532377,538,3,2,False,False,"[0.5319991478094384, 0.17648139369703703]"
10,20.0,Medulla,Sham,stromal,1.5988861900460825,0.6770672503256395,116,3,2,False,False,"[1.158970065808626, 0.1951644348426532]"
10,20.0,Pooled,D1,endothelial,1.169900353413597,0.22638565309222286,360,6,2,False,False,"[0.020902003544682635, 0.4318693026397631]"
10,20.0,Pooled,D1,endothelial+immune,1.130428410696083,0.17686963003367073,210,6,2,False,False,"[-0.18685334609525883, 0.5405926061626003]"
10,20.0,Pooled,D1,endothelial+immune+stromal,1.153735681419881,0.20631274323597681,1075,6,2,False,False,"[0.2625151224970251, 0.15011036397492852]"
10,20.0,Pooled,D1,endothelial+stromal,1.2883136078588304,0.36548382437688104,329,6,2,False,False,"[0.3159940194697464, 0.41497362928401565]"
10,20.0,Pooled,D1,immune,1.4244897169838022,0.5104452072637158,206,6,2,False,False,"[0.4564133260572003, 0.5644770884702314]"
10,20.0,Pooled,D1,immune+stromal,1.6347893761140413,0.7091047729650987,223,6,2,False,False,"[0.41552439577145833, 1.002685150158739]"
10,20.0,Pooled,D1,none,1.1032434888926088,0.14175123286108873,893,6,2,False,False,"[0.2421048032936998, 0.04139766242847768]"
10,20.0,Pooled,D1,stromal,1.1164995805207094,0.15898270912652543,197,6,2,False,False,"[0.26856122597237087, 0.04940419228067997]"
10,20.0,Pooled,D3,endothelial,1.2675130386704463,0.34200058804000877,392,6,2,False,False,"[0.35244617891306196, 0.3315549971669556]"
10,20.0,Pooled,D3,endothelial+immune,1.3816902734275447,0.466434250263493,283,6,2,False,False,"[0.7009550270010187, 0.23191347352596728]"
10,20.0,Pooled,D3,endothelial+immune+stromal,1.0291520483972663,0.04145614380979398,1293,6,2,False,False,"[0.04539424478658091, 0.03751804283300705]"
10,20.0,Pooled,D3,endothelial+stromal,1.4545976751699254,0.540620175607678,283,6,2,False,False,"[0.6739845612763556, 0.4072557899390005]"
10,20.0,Pooled,D3,immune,1.8368125966001472,0.8772044409580384,127,6,2,False,False,"[0.7000683924054938, 1.054340489510583]"
10,20.0,Pooled,D3,immune+stromal,1.3581030753947023,0.4415929793746028,226,6,2,False,False,"[0.6174836242857019, 0.26570233446350366]"
10,20.0,Pooled,D3,none,1.086237593018452,0.11933969870321973,615,6,2,False,False,"[0.2011203688770317, 0.03755902852940776]"
10,20.0,Pooled,D3,stromal,1.5505734513332208,0.6328018686556451,152,6,2,False,False,"[1.0055473367317542, 0.26005640057953605]"
10,20.0,Pooled,D7,endothelial,2.1023036576874556,1.071971067872721,403,6,2,False,False,"[0.7463099083774732, 1.3976322273679687]"
10,20.0,Pooled,D7,endothelial+immune,2.0191606605614982,1.0137557075855792,341,6,2,False,False,"[1.124301210766989, 0.9032102044041692]"
10,20.0,Pooled,D7,endothelial+immune+stromal,1.2070605839751376,0.2714980886919278,1608,6,2,False,False,"[0.18179539866233466, 0.361200778721521]"
10,20.0,Pooled,D7,endothelial+stromal,2.868224315634088,1.5201578575118893,225,6,2,False,False,"[1.3134993867614984, 1.7268163282622802]"
10,20.0,Pooled,D7,immune,1.842748050058571,0.8818588318048626,147,6,2,False,False,"[0.5862424313455977, 1.1774752322641275]"
10,20.0,Pooled,D7,immune+stromal,2.2873380029321178,1.193669570438241,372,6,2,False,False,"[1.3901098526003741, 0.9972292882761078]"
10,20.0,Pooled,D7,none,1.597967621148524,0.6762381759243938,430,6,2,False,False,"[0.514768107106466, 0.8377082447423215]"
10,20.0,Pooled,D7,stromal,3.537308554944364,1.822652068988661,75,6,2,False,False,"[1.7247333438767638, 1.920570794100558]"
10,20.0,Pooled,Sham,endothelial,1.1990676408409244,0.26191304520189906,442,6,2,False,False,"[0.16171249148587233, 0.36211359891792577]"
10,20.0,Pooled,Sham,endothelial+immune,1.2162535848009193,0.2824440572299324,246,6,2,False,False,"[0.4468982286127945, 0.11798988584707022]"
10,20.0,Pooled,Sham,endothelial+immune+stromal,1.210154632680483,0.27519140580374296,863,6,2,False,False,"[0.3271802351139653, 0.22320257649352057]"
10,20.0,Pooled,Sham,endothelial+stromal,1.49487721013953,0.5800269856955595,257,6,2,False,False,"[0.7186012615984562, 0.4414527097926628]"
10,20.0,Pooled,Sham,immune,1.3344415694024252,0.41623613621882305,215,6,2,False,False,"[0.2765350888713513, 0.5559371835662948]"
10,20.0,Pooled,Sham,immune+stromal,1.3434683034175792,0.42596228410381,254,6,2,False,False,"[0.3827352829173683, 0.4691892852902517]"
10,20.0,Pooled,Sham,none,1.1472890152210689,0.198228868514302,1032,6,2,False,False,"[0.23674519744513386, 0.15971253958347012]"
10,20.0,Pooled,Sham,stromal,1.4371855281079078,0.5232463131551413,192,6,2,False,False,"[0.6413640284848261, 0.40512859782545646]"
10,40.0,Cortex,D1,endothelial,1.1872166580553665,0.24758323993293163,31,3,2,False,False,"[0.16736181864183167, 0.3278046612240316]"
10,40.0,Cortex,D1,endothelial+immune,,,14,3,2,True,False,"[-1.8415991353567993, 1.2055489111730333]"
10,40.0,Cortex,D1,endothelial+immune+stromal,1.0058920810327785,0.008475531276148338,154,3,2,False,False,"[0.01670148292346067, 0.00024957962883600615]"
10,40.0,Cortex,D1,endothelial+stromal,1.1882045291113479,0.24878319281990946,30,3,2,False,False,"[0.02993189802654017, 0.46763448761327875]"
10,40.0,Cortex,D1,immune,,,6,3,1,True,True,[1.4506614090095653]
10,40.0,Cortex,D1,immune+stromal,,,7,2,0,True,True,[]
10,40.0,Cortex,D1,none,0.86848398932148,-0.20342884208228007,95,3,2,False,False,"[-0.23202878587035886, -0.17482889829420128]"
10,40.0,Cortex,D1,stromal,,,12,3,2,True,False,"[0.41328836680666925, -0.023269779322847028]"
10,40.0,Cortex,D3,endothelial,0.682964690427129,-0.5501171024078513,28,3,2,False,False,"[-1.6844981742720706, 0.5842639694563682]"
10,40.0,Cortex,D3,endothelial+immune,,,26,3,1,False,True,[-0.6844981742720706]
10,40.0,Cortex,D3,endothelial+immune+stromal,1.0355703826204048,0.05042560976966108,163,3,2,False,False,"[0.06638739733390166, 0.03446382220542051]"
10,40.0,Cortex,D3,endothelial+stromal,,,21,3,1,False,True,[0.5958812478793618]
10,40.0,Cortex,D3,immune,,,13,3,2,True,False,"[0.070389327891398, -0.1975999598851607]"
10,40.0,Cortex,D3,immune+stromal,,,11,3,2,True,False,"[0.4854268271702419, 1.446256229889564]"
10,40.0,Cortex,D3,none,0.9346152680840059,-0.0975554893033556,77,3,2,False,False,"[-0.028620677939767712, -0.16649030066694348]"
10,40.0,Cortex,D3,stromal,,,12,3,1,True,True,[1.2804226808457484]
10,40.0,Cortex,D7,endothelial,1.3899243252004492,0.4750063371717847,41,3,2,False,False,"[0.3168139879695657, 0.6331986863740037]"
10,40.0,Cortex,D7,endothelial+immune,,,8,3,1,True,True,[-0.023269779322847028]
10,40.0,Cortex,D7,endothelial+immune+stromal,1.157549235337862,0.21107355855429422,167,3,2,False,False,"[0.12026631119487091, 0.3018808059137175]"
10,40.0,Cortex,D7,endothelial+stromal,2.2828562168667244,1.1908399958982518,22,3,2,False,False,"[0.3536369546147006, 2.0280430371818032]"
10,40.0,Cortex,D7,immune,,,9,3,1,True,True,[0.6205864104518775]
10,40.0,Cortex,D7,immune+stromal,1.5110156248929145,0.5955185789931277,68,3,2,False,False,"[0.6566803749930815, 0.5343567829931738]"
10,40.0,Cortex,D7,none,1.3053225592303273,0.38440635629721964,60,3,2,False,False,"[-0.04881054491699188, 0.8176232575114312]"
10,40.0,Cortex,D7,stromal,,,4,2,0,True,True,[]
10,40.0,Cortex,Sham,endothelial,1.0541877102276718,0.0761317782681668,38,3,2,False,False,"[0.16635838642212003, -0.014094829885786418]"
10,40.0,Cortex,Sham,endothelial+immune,,,17,3,2,True,False,"[0.5148851726818788, 0.9884120257247881]"
10,40.0,Cortex,Sham,endothelial+immune+stromal,0.9471462021624055,-0.07834095657009589,123,3,2,False,False,"[-0.02550061297281206, -0.13118130016737972]"
10,40.0,Cortex,Sham,endothelial+stromal,,,16,3,2,True,False,"[-0.09114788805819544, 0.632268215499513]"
10,40.0,Cortex,Sham,immune,,,13,3,2,True,False,"[-1.6463630453852993, -0.5376567859427995]"
10,40.0,Cortex,Sham,immune+stromal,,,18,3,2,True,False,"[-0.2923549795040152, 1.4623432140572006]"
10,40.0,Cortex,Sham,none,1.0345801391711145,0.049045401511867925,106,3,2,False,False,"[-0.0401885718021113, 0.13827937482584715]"
10,40.0,Cortex,Sham,stromal,,,9,1,1,True,True,[0.3536369546147004]
10,40.0,Medulla,D1,endothelial,,,25,3,1,False,True,[0.8713962414586719]
10,40.0,Medulla,D1,endothelial+immune,,,17,3,1,True,True,[0.49683159044249126]
10,40.0,Medulla,D1,endothelial+immune+stromal,1.1858464642821092,0.24591723116746467,123,3,2,False,False,"[0.266669434071931, 0.2251650282629983]"
10,40.0,Medulla,D1,endothelial+stromal,1.3080160964548904,0.38738029476012303,35,3,2,False,False,"[0.6603303227253706, 0.1144302667948755]"
10,40.0,Medulla,D1,immune,,,4,2,2,True,False,"[2.6667565918848037, 2.6667565918848037]"
10,40.0,Medulla,D1,immune+stromal,,,18,3,1,True,True,[1.2337971846086973]
10,40.0,Medulla,D1,none,1.1455885637421466,0.1960889955545025,127,3,2,False,False,"[0.1992231747505418, 0.1929548163584632]"
10,40.0,Medulla,D1,stromal,1.3106798452729538,0.39031532702118643,24,3,2,False,False,"[0.607862902831235, 0.17276775121113783]"
10,40.0,Medulla,D3,endothelial,0.9748440208212861,-0.03675669488620187,30,3,2,False,False,"[-0.974829114912997, 0.9013157251405932]"
10,40.0,Medulla,D3,endothelial+immune,,,16,3,2,True,False,"[-0.0831412353002457, 0.32832586608551295]"
10,40.0,Medulla,D3,endothelial+immune+stromal,1.0102560885318168,0.01472104626840447,154,3,2,False,False,"[0.0041369767274325436, 0.025305115809376395]"
10,40.0,Medulla,D3,endothelial+stromal,1.2666805436244957,0.3410527231839441,30,3,2,False,False,"[0.1838545788400628, 0.49825086752782544]"
10,40.0,Medulla,D3,immune,,,4,3,1,True,True,[1.560714954474479]
10,40.0,Medulla,D3,immune+stromal,,,15,3,1,True,True,[-0.7818835381033331]
10,40.0,Medulla,D3,none,0.9095713283772244,-0.13674131675651194,80,3,2,False,False,"[0.1697143166040378, -0.44319695011706167]"
10,40.0,Medulla,D3,stromal,,,31,2,1,False,True,[0.8320513924478329]
10,40.0,Medulla,D7,endothelial,1.284269216327401,0.3609476606755942,69,3,2,False,False,"[0.0553349821691086, 0.6665603391820798]"
10,40.0,Medulla,D7,endothelial+immune,2.5506617705835772,1.350871603662723,33,3,2,False,False,"[0.8910656284468359, 1.81067757887861]"
10,40.0,Medulla,D7,endothelial+immune+stromal,1.157319226353701,0.21078686164050206,123,3,2,False,False,"[-0.002674134298325465, 0.4242478575793296]"
10,40.0,Medulla,D7,endothelial+stromal,1.9157140845936027,0.9378822586112361,45,3,2,False,False,"[1.2460279805281038, 0.6297365366943682]"
10,40.0,Medulla,D7,immune,,,19,3,1,True,True,[2.4604064859204438]
10,40.0,Medulla,D7,immune+stromal,1.479155164274526,0.5647733999607959,24,3,2,False,False,"[0.07860983469636647, 1.0509369652252254]"
10,40.0,Medulla,D7,none,1.157738870590413,0.2113098883988127,64,3,2,False,False,"[-0.06711419585853691, 0.4897339726561623]"
10,40.0,Medulla,D7,stromal,1.4444686471147798,0.5305388898541247,31,3,2,False,False,"[0.874469117916141, 0.18660866179210833]"
10,40.0,Medulla,Sham,endothelial,,,34,2,1,False,True,[-0.20187236258377378]
10,40.0,Medulla,Sham,endothelial+immune,,,11,3,1,True,True,[0.5727884121428086]
10,40.0,Medulla,Sham,endothelial+immune+stromal,1.207484164394217,0.272004268895633,100,3,2,False,False,"[0.3827225803529897, 0.16128595743827623]"
10,40.0,Medulla,Sham,endothelial+stromal,1.0811209451137598,0.11252792654670041,23,3,2,False,False,"[-0.5493385909904348, 0.7743944440838356]"
10,40.0,Medulla,Sham,immune,,,16,3,2,True,False,"[0.4506614090095652, 2.5956097449206648]"
10,40.0,Medulla,Sham,immune+stromal,1.9364350932826233,0.9534031449662514,20,3,2,False,False,"[1.088091329624857, 0.8187149603076459]"
10,40.0,Medulla,Sham,none,1.0961870401084775,0.1324939833480414,161,3,2,False,False,"[0.2232509129064929, 0.041737053789589924]"
10,40.0,Medulla,Sham,stromal,1.672448668301947,0.7419619315706568,26,3,2,False,False,"[1.2912787851989178, 0.19264507794239583]"
10,40.0,Pooled,D1,endothelial,1.346095188756557,0.4287804333444784,56,6,2,False,False,"[0.16736181864183167, 0.6901990480471252]"
10,40.0,Pooled,D1,endothelial+immune,0.7094611342421197,-0.49520444227451854,31,6,2,False,False,"[-1.8415991353567993, 0.8511902508077622]"
10,40.0,Pooled,D1,endothelial+immune+stromal,1.0905898795201827,0.12510867267894749,277,6,2,False,False,"[0.10002413330628411, 0.15019321205161087]"
10,40.0,Pooled,D1,endothelial+stromal,1.177816554868385,0.23611485666358012,65,6,2,False,False,"[0.24006470625948365, 0.2321650070676766]"
10,40.0,Pooled,D1,immune,,,10,5,2,True,False,"[2.6667565918848037, 2.0587090004471844]"
10,40.0,Pooled,D1,immune+stromal,,,25,5,1,False,True,[1.2337971846086973]
10,40.0,Pooled,D1,none,0.9938093747633628,-0.008958943761241803,222,6,2,False,False,"[-0.08827813233005864, 0.07036024480757504]"
10,40.0,Pooled,D1,stromal,1.2112089455624742,0.27644776571283497,36,6,2,False,False,"[0.4781465454815245, 0.0747489859441454]"
10,40.0,Pooled,D3,endothelial,0.8346719594863959,-0.26071879000745574,58,6,2,False,False,"[-1.211385468032688, 0.6899478880177766]"
10,40.0,Pooled,D3,endothelial+immune,0.9809510694307024,-0.027746919350322585,42,6,2,False,False,"[-0.3838197047861581, 0.32832586608551295]"
10,40.0,Pooled,D3,endothelial+immune+stromal,1.0197030044707354,0.028149018501497362,317,6,2,False,False,"[0.024887116929588917, 0.03141092007340581]"
10,40.0,Pooled,D3,endothelial+stromal,1.2955782766082855,0.373596183301123,51,6,2,False,False,"[0.1838545788400628, 0.5633377877621831]"
10,40.0,Pooled,D3,immune,,,17,6,2,True,False,"[0.8155521411829385, -0.1975999598851607]"
10,40.0,Pooled,D3,immune+stromal,1.457407924273931,0.543404740105378,26,6,2,False,False,"[-0.35944674967880813, 1.446256229889564]"
10,40.0,Pooled,D3,none,0.9476579975279654,-0.07756159936377346,157,6,2,False,False,"[0.10360265175610262, -0.25872585048364954]"
10,40.0,Pooled,D3,stromal,2.079500506886266,1.0562370366467906,43,5,2,False,False,"[0.8320513924478329, 1.2804226808457484]"
10,40.0,Pooled,D7,endothelial,1.3590015050157813,0.4425470538077339,110,6,2,False,False,"[0.22965431936941336, 0.6554397882460544]"
10,40.0,Pooled,D7,endothelial+immune,2.176919035891964,1.1222877517203023,41,6,2,False,False,"[0.43389792456199444, 1.81067757887861]"
10,40.0,Pooled,D7,endothelial+immune+stromal,1.1739512514684867,0.23137250152729882,290,6,2,False,False,"[0.07928616269713878, 0.38345884035745886]"
