family,endpoint,contrast,tp1,tp2,n_mice_1,n_mice_2,insufficient_support,mouse_mean_1,mouse_mean_2,mouse_range_1,mouse_range_2,hedges_g,g_shrunk_skeptical,g_shrunk_neutral,g_shrunk_optimistic,pooled_std,g_pathological,bootstrap_range_min,bootstrap_range_max,n_unique_resamples,n_required_80pct,n_required_skeptical,n_required_neutral,n_required_optimistic,normalization_mode,hedges_g_no_none,clr_none_sensitivity,sham_percentile,normalization_sign_reverse,normalization_g_collapse,normalization_magnitude_disagree,hedges_g_sham_ref,endpoint_axis,min_prevalence_sweep_value,headline_rule_version,unassigned_rate_mouse_mean_1,unassigned_rate_mouse_mean_2,composite_label,support_sensitive,cell_type,stratifier_basis,observed_range,threshold_sensitive,headline_demoted_reason,is_headline
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,1.3877787807814457e-17,0.0002448437012657484,0.04980377182762988,0.1090946081072646,0.0023332995531304204,0.000466659656563183,0.001166649379591846,0.0018666393884413314,0.05996259085116374,False,-1.246089450879494,1.25732640593758,5,2883346.0,72083715.0,11533390.0,4505229.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.1090946081072646,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.03174376624461736,0.05495988039212295,0.005123853619032337,0.09376884613669614,0.28253710450672886,0.056059910248148215,0.14056723407362587,0.22557949902379323,0.046954367160352256,False,-5.279131279055292,15.635672997698045,5,197.0,4995.0,795.0,309.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.09376884613669614,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.03174376624461736,0.0002448437012657484,0.005123853619032337,0.1090946081072646,-0.32961417504403745,-0.065214310839349,-0.16369553850034643,-0.2629770581570684,0.05460743400395891,False,-19.19230173106292,5.140858697149002,5,145.0,3692.0,586.0,227.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.1090946081072646,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.05495988039212295,0.0002448437012657484,0.09376884613669614,0.1090946081072646,-0.43468435119836507,-0.085324656711358,-0.21480545096305267,-0.3461125277077886,0.07192744612434991,False,-1.3316922593149292,-0.002044329758129824,5,84.0,2157.0,341.0,132.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.1090946081072646,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,0.0,6.121476694967432e-05,0.08457483164479751,0.13676976619854259,0.0004350542011306596,8.7010838579259e-05,0.00021752709799209086,0.00034804335925765474,0.08040346866545908,False,-0.9232556643770673,0.9249100509669357,5,82937500.0,2073437562.0,331750006.0,129589844.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.13676976619854259,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.08420376688197423,0.08457483164479751,0.047029908729991465,0.9944345328036297,0.180988912298942,0.4682749467995503,0.7763542085451633,0.04838572739687079,False,0.8200860885877193,3.073817397607499,5,16.0,480.0,72.0,27.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.08457483164479751,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.057807936369941776,0.08457483164479751,0.013401655923162392,0.7715306506401216,0.1456369515767376,0.3719282116938206,0.608173986255483,0.04281502811288542,False,0.6906088106752041,8.535862200588717,5,27.0,741.0,114.0,43.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.08457483164479751,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,6.121476694967432e-05,0.08420376688197423,0.13676976619854259,0.047029908729991465,0.6648900269227671,0.1273482115917573,0.32350655272594786,0.5260976072510278,0.07231490382548283,False,0.3829215296339268,3.7065151416118796,5,36.0,968.0,150.0,57.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.13676976619854259,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,6.121476694967432e-05,0.057807936369941776,0.13676976619854259,0.013401655923162392,0.4802354256831196,0.09388192329092934,0.23670580483442852,0.38198594268410757,0.06871239576576929,False,-0.9071937768434815,10.756163730847382,5,69.0,1782.0,281.0,108.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.13676976619854259,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,0.08420376688197423,0.057807936369941776,0.047029908729991465,0.013401655923162392,-0.6168785218990207,-0.11885288717970044,-0.3012738556293509,-0.48885213361350793,0.024451056708423468,False,-4.256257385606567,-0.24567336314293053,5,42.0,1112.0,173.0,66.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.047029908729991465,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,2.7755575615628914e-17,-0.03827266533376186,0.02486802555201656,0.03759897326239886,-0.9703043048545017,-0.1773623638971212,-0.45819076335024417,-0.7583929509796307,0.022539418167081937,False,-2.6228586742824547,-0.7853908252054396,5,17.0,500.0,75.0,28.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.03759897326239886,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,2.7755575615628914e-17,0.06047184157229235,0.02486802555201656,0.10404818698019247,0.646022723078723,0.12402828183805743,0.31480008927754605,0.5114815670112246,0.05348935386766427,False,0.3882322388884885,5.169963439981205,5,38.0,1021.0,159.0,61.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.10404818698019247,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,2.7755575615628914e-17,0.0723133406207182,0.02486802555201656,0.24925020994419234,0.3299316460204886,0.06527577051535978,0.16385107358755002,0.26322897278756874,0.12524384800468216,False,-2.404086058998922,9.050678702985305,5,145.0,3685.0,585.0,227.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.24925020994419234,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,-0.03827266533376186,0.06047184157229235,0.03759897326239886,0.10404818698019247,1.0200450761572573,0.18478254050522444,0.4788805763156301,0.7953472504890989,0.05531660691928708,False,0.878109846107843,4.582757371559177,5,16.0,460.0,69.0,25.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.10404818698019247,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,-0.03827266533376186,0.0723133406207182,0.03759897326239886,0.24925020994419234,0.5013843063953848,0.09781785516678175,0.2468142960974306,0.39860236653425385,0.12603506451342275,False,-0.4267319875887906,7.149469117834384,5,63.0,1641.0,258.0,99.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.24925020994419234,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.06047184157229235,0.0723133406207182,0.10404818698019247,0.24925020994419234,0.05010498607026856,0.010018482064484524,0.025048562744011526,0.040081473233102335,0.1350478548247704,False,-1.2388063008881594,1.4989384985247378,5,6253.0,156399.0,25020.0,9772.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,fibroblast,discrete_celltype,0.24925020994419234,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,-0.004392388166099381,0.07081301434000073,0.0030199343662015155,-0.07082474247660253,-0.014157846715327159,-0.035401272620398334,-0.05665268952985727,0.03543869002761429,False,-15.06140408935308,11.736913169279301,5,3130.0,78315.0,12526.0,4891.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.07081301434000073,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,-0.004034212015920788,0.07081301434000073,0.026440932256614286,-0.060995181082139346,-0.012194499360112002,-0.030490500714303592,-0.048791606743590205,0.0377941989547206,False,-1.7047472911919377,1.3560055771366903,5,4220.0,105563.0,16886.0,6594.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.07081301434000073,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,-0.0655509270742306,0.07081301434000073,0.012082990415660744,-1.042859173682835,-0.18811345686071762,-0.48824265756024887,-0.8122044095789392,0.03591824625904673,False,-9.548954429443718,-0.9604276828174528,5,15.0,444.0,66.0,24.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.07081301434000073,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,-0.004392388166099381,-0.004034212015920788,0.0030199343662015155,0.026440932256614286,0.015381457709031909,0.0030762187617801038,0.007690615134715985,0.012305093385907833,0.013306416705625813,False,-4.867575977650623,5.138670724751073,5,66351.0,1658836.0,265409.0,103674.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.026440932256614286,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,-0.004392388166099381,-0.0655509270742306,0.0030199343662015155,0.012082990415660744,-5.611991762632107,,,,0.006227332112572653,True,-25.43102918036916,-5.611991762632107,5,1.0,inf,inf,inf,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.012082990415660744,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,-0.004034212015920788,-0.0655509270742306,0.026440932256614286,0.012082990415660744,-2.418385297305754,-0.3051862262818694,-0.8855072405053417,-1.6879108784878518,0.014535487229396673,False,-7.068938931328525,-2.397806954852396,5,3.0,169.0,21.0,6.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.026440932256614286,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,-2.7755575615628914e-17,0.01817596576600225,0.050421767294602404,0.09180733566131577,0.19832044735843865,0.039508697812949974,0.09891706698261238,0.15850050830008436,0.05237113111806098,False,-0.6284746461673242,1.4524256268076352,5,400.0,10057.0,1605.0,625.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.09180733566131577,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,-2.7755575615628914e-17,-0.04043497921532027,0.050421767294602404,0.16902741241665914,-0.26198768268613554,-0.05204034438469942,-0.1304342982100913,-0.2092311183867175,0.08819385007666693,False,-2.8320803749834997,0.9990861228182956,5,229.0,5797.0,923.0,359.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.16902741241665914,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,-2.7755575615628914e-17,-0.023060200740872144,0.050421767294602404,0.16200773658787898,-0.15532550940791665,-0.030990334557437695,-0.07754582522551015,-0.12418550499592491,0.08483640334702819,False,-2.35871075117878,1.3133481410805612,5,651.0,16346.0,2611.0,1018.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.16200773658787898,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,0.01817596576600225,-0.04043497921532027,0.09180733566131577,0.16902741241665914,-0.34823830475756795,-0.06881316428012302,-0.17280936628571625,-0.27774858012527925,0.09617542959288104,False,-1.7816771258285602,0.3224486962263706,5,130.0,3316.0,526.0,204.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.16902741241665914,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,0.01817596576600225,-0.023060200740872144,0.09180733566131577,0.16200773658787898,-0.2530820889950976,-0.0502942801994891,-0.12603650034866037,-0.2021419885888808,0.09310624790468829,False,-1.5216964516930374,0.4950454309013409,5,246.0,6206.0,989.0,385.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.16200773658787898,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,-0.04043497921532027,-0.023060200740872144,0.16902741241665914,0.16200773658787898,0.08481145050176932,0.016950097925195563,0.04238666984094844,0.06783696165008235,0.11706491026626954,False,-0.47362061059852306,0.7187556899879257,5,2183.0,54638.0,8738.0,3412.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.16902741241665914,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,0.12148005463138188,0.07299095957411125,0.1549487139915994,0.8105702739604503,0.15211943993073557,0.3892989603593688,0.6379770604680318,0.08563992081266775,False,0.6268217779386114,3.11513195274818,5,24.0,679.0,104.0,39.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.1549487139915994,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,0.11809122380171609,0.07299095957411125,0.07827735443262698,1.2609897634580591,0.21759782702185831,0.5734999158561026,0.9702231325169444,0.053514073841655546,False,1.1913059600674107,2.4618297457334752,5,10.0,332.0,48.0,17.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.07827735443262698,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,-0.11740390942047225,0.07299095957411125,0.03826465522214348,-1.6280960196431997,-0.25739231044623684,-0.698352903494338,-1.2215292298065301,0.04120638305778322,False,-4.596539945704027,-1.538688898817795,5,6.0,237.0,33.0,11.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.07299095957411125,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,0.12148005463138188,0.11809122380171609,0.1549487139915994,0.07827735443262698,-0.022309806492790223,-0.00446173922554229,-0.011154556250831721,-0.01784762311292664,0.08679926293555375,False,-1.1806105670072597,1.0816560341748689,5,31539.0,788551.0,126164.0,49281.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.1549487139915994,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,0.12148005463138188,-0.11740390942047225,0.1549487139915994,0.03826465522214348,-1.7105526373571882,-0.26466871695337435,-0.7230491437300708,-1.275164160006219,0.07980176659529534,False,-9.448729246680278,-1.620824858052775,5,6.0,225.0,31.0,10.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.1549487139915994,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.11809122380171609,-0.11740390942047225,0.07827735443262698,0.03826465522214348,-3.0889386489859403,-0.3161407275423903,-0.9675026360564865,-1.9952151835129155,0.04356468769611639,False,-8.202535998497217,-3.0889386489859403,5,2.0,158.0,17.0,4.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,immune_cells,discrete_celltype,0.07827735443262698,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,-2.7755575615628914e-17,0.07578079139631537,0.05908680485400525,0.12352989449111437,0.6324703842920226,0.12162870034085208,0.30852178525215834,0.5009664080615237,0.0684669360728979,False,0.2710944963168156,2.6604100571156573,5,40.0,1062.0,165.0,63.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.12352989449111437,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,-2.7755575615628914e-17,0.027983900339013934,0.05908680485400525,0.0665263714390909,0.3594343955620959,0.07096999584390427,0.17827768254706322,0.2866217776596318,0.0444887868027079,False,-0.102111952427103,1.1846413078886593,5,122.0,3117.0,494.0,192.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.0665263714390909,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,-2.7755575615628914e-17,0.036480141467004484,0.05908680485400525,0.025950500000380294,0.6460374533116823,0.12403088325580133,0.31480690221513763,0.5114929886555297,0.032267161937971224,False,0.30549321823802933,2.9076695529913636,5,38.0,1021.0,159.0,61.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.05908680485400525,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.07578079139631537,0.027983900339013934,0.12352989449111437,0.0665263714390909,-0.389331507986976,-0.07670363538531519,-0.19283885863041808,-0.31028937239085935,0.07015232164696643,False,-1.8821638213595064,0.23995736489541725,5,104.0,2669.0,423.0,164.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.12352989449111437,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.07578079139631537,0.036480141467004484,0.12352989449111437,0.025950500000380294,-0.35582957258375664,-0.070276115693527,-0.17651792619354512,-0.2837654362857251,0.06311311924484399,False,-4.450917694330667,0.9893251631668907,5,124.0,3179.0,504.0,195.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.12352989449111437,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.027983900339013934,0.036480141467004484,0.0665263714390909,0.025950500000380294,0.13597789888682943,0.02714538798488065,0.067910470452747,0.10873205774571083,0.03570429437449236,False,-1.0907334938745226,1.839080528453304,5,849.0,21304.0,3404.0,1328.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.0665263714390909,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,1.3877787807814457e-17,0.15983522093313624,0.004105885389879965,0.05241595225881712,3.474342302118602,0.3148324709883827,0.9901565501927097,2.1351392799691404,0.026288259480390794,False,3.440223747350938,51.78439640983848,5,2.0,159.0,17.0,4.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.05241595225881712,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,1.3877787807814457e-17,0.26131134089429536,0.004105885389879965,0.1463789298116066,2.0393926821133737,0.28806766526746,0.8093180368991971,1.4778501499911876,0.0732182514603191,False,2.0241664057058912,93.10699128191905,5,4.0,190.0,24.0,8.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.1463789298116066,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,1.3877787807814457e-17,0.17603819338517576,0.004105885389879965,0.3982193228589464,0.5051884780271063,0.09852323103994617,0.24862837711961205,0.4015884932399968,0.1991202446971883,False,-6.421852912800497,104.4209384312576,5,62.0,1618.0,254.0,98.0,sham_reference_raw_marker_per_mouse,,,,,,,,,,,,,,,m2_macrophage,discrete_celltype,0.3982193228589464,False,,False
